,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp000,Time_Exp/eval_phase/train_stream/Task000/Exp000,Loss_Exp/eval_phase/train_stream/Task000/Exp000,Top1_Acc_Stream/eval_phase/train_stream/Task000,Time_Stream/eval_phase/train_stream/Task000,Loss_Stream/eval_phase/train_stream/Task000,Top1_Acc_MB/train_phase/train_stream/Task000,Time_MB/train_phase/train_stream/Task000,Loss_MB/train_phase/train_stream/Task000,Top1_Acc_Epoch/train_phase/train_stream/Task000,Time_Epoch/train_phase/train_stream/Task000,Loss_Epoch/train_phase/train_stream/Task000,<eval.metrics.ProjectionOverheadMetric object at 0x7f0c2e12b6a0>/train_phase/train_stream/Task000/Exp000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp000,Time_Exp/eval_phase/test_stream/Task000/Exp000,Loss_Exp/eval_phase/test_stream/Task000/Exp000,Top1_Acc_Stream/eval_phase/test_stream/Task000,Time_Stream/eval_phase/test_stream/Task000,Loss_Stream/eval_phase/test_stream/Task000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp001,Time_Exp/eval_phase/test_stream/Task000/Exp001,Loss_Exp/eval_phase/test_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp002,Time_Exp/eval_phase/test_stream/Task000/Exp002,Loss_Exp/eval_phase/test_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp003,Time_Exp/eval_phase/test_stream/Task000/Exp003,Loss_Exp/eval_phase/test_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp004,Time_Exp/eval_phase/test_stream/Task000/Exp004,Loss_Exp/eval_phase/test_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp005,Time_Exp/eval_phase/test_stream/Task000/Exp005,Loss_Exp/eval_phase/test_stream/Task000/Exp005,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp001,Time_Exp/eval_phase/train_stream/Task000/Exp001,Loss_Exp/eval_phase/train_stream/Task000/Exp001,<eval.metrics.ProjectionOverheadMetric object at 0x7f0c2e12b6a0>/train_phase/train_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp002,Time_Exp/eval_phase/train_stream/Task000/Exp002,Loss_Exp/eval_phase/train_stream/Task000/Exp002,<eval.metrics.ProjectionOverheadMetric object at 0x7f0c2e12b6a0>/train_phase/train_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp003,Time_Exp/eval_phase/train_stream/Task000/Exp003,Loss_Exp/eval_phase/train_stream/Task000/Exp003,<eval.metrics.ProjectionOverheadMetric object at 0x7f0c2e12b6a0>/train_phase/train_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp004,Time_Exp/eval_phase/train_stream/Task000/Exp004,Loss_Exp/eval_phase/train_stream/Task000/Exp004,<eval.metrics.ProjectionOverheadMetric object at 0x7f0c2e12b6a0>/train_phase/train_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp005,Time_Exp/eval_phase/train_stream/Task000/Exp005,Loss_Exp/eval_phase/train_stream/Task000/Exp005,<eval.metrics.ProjectionOverheadMetric object at 0x7f0c2e12b6a0>/train_phase/train_stream/Task000/Exp005
10,0.9681833333333333,4.457698212005198,0.10798237154109908,0.96865,4.417594389989972,0.10293242466112133,0.9375,0.001514896284788847,0.08285535871982574,0.9243666666666667,15.6670201420784,0.2519596851006461,0.0,0.9405,0.7552821380086243,0.19733018145930942,0.0987,0.7321620788425207,4.522771508693695,0.9651,0.7330857361666858,0.11209128957154463,0.111,0.734091981779784,5.358794281482696,0.0928,0.731482497882098,4.337042644023895,0.0987,0.7317989920265973,4.522771508693695,0.1404,0.7345077688805759,3.224080837368965,0.96865,4.417012499645352,0.10293242466112133,0.00019128387793898582,,,,,,,,,,,,,,,,
11,0.9681833333333333,4.457698212005198,0.10798237154109908,0.96865,4.417594389989972,0.10293242466112133,0.9375,0.001514896284788847,0.08285535871982574,0.9243666666666667,15.6670201420784,0.2519596851006461,0.0,0.9405,0.7552821380086243,0.19733018145930942,0.0909,0.7307235039770603,5.065599305927753,0.9651,0.7330857361666858,0.11209128957154463,0.111,0.734091981779784,5.358794281482696,0.0928,0.731482497882098,4.337042644023895,0.0987,0.7317989920265973,4.522771508693695,0.0909,0.7303513078950346,5.065599305927753,0.96865,4.417012499645352,0.10293242466112133,0.00019128387793898582,,,,,,,,,,,,,,,,
12,0.9681833333333333,4.457698212005198,0.10798237154109908,0.9686333333333333,4.413167667109519,0.10578099089500029,0.9375,0.00159769831225276,0.21105867624282837,0.9200833333333334,19.07743000332266,0.26533796667667725,0.0,0.8944,0.7456825110130012,0.3257268796567951,0.8944,0.7460323269478977,0.3257268796567951,0.9651,0.7330857361666858,0.11209128957154463,0.111,0.734091981779784,5.358794281482696,0.0928,0.731482497882098,4.337042644023895,0.0987,0.7317989920265973,4.522771508693695,0.0909,0.7303513078950346,5.065599305927753,0.96865,4.417012499645352,0.10293242466112133,0.00019128387793898582,0.9686333333333333,4.412789021153003,0.10578099089500029,0.0,,,,,,,,,,,,
13,0.9681833333333333,4.457698212005198,0.10798237154109908,0.9686333333333333,4.413167667109519,0.10578099089500029,0.9375,0.00159769831225276,0.21105867624282837,0.9200833333333334,19.07743000332266,0.26533796667667725,0.0,0.8944,0.7456825110130012,0.3257268796567951,0.9533,0.7347680432721972,0.15770698895328678,0.9533,0.734406306874007,0.15770698895328678,0.111,0.734091981779784,5.358794281482696,0.0928,0.731482497882098,4.337042644023895,0.0987,0.7317989920265973,4.522771508693695,0.0909,0.7303513078950346,5.065599305927753,0.96865,4.417012499645352,0.10293242466112133,0.00019128387793898582,0.9686333333333333,4.412789021153003,0.10578099089500029,0.0,,,,,,,,,,,,
14,0.9681833333333333,4.457698212005198,0.10798237154109908,0.9686333333333333,4.413167667109519,0.10578099089500029,0.9375,0.00159769831225276,0.21105867624282837,0.9200833333333334,19.07743000332266,0.26533796667667725,0.0,0.8944,0.7456825110130012,0.3257268796567951,0.9676,0.7348846760578454,0.11099762033925799,0.9533,0.734406306874007,0.15770698895328678,0.9676,0.7345198695547879,0.11099762033925799,0.0928,0.731482497882098,4.337042644023895,0.0987,0.7317989920265973,4.522771508693695,0.0909,0.7303513078950346,5.065599305927753,0.96865,4.417012499645352,0.10293242466112133,0.00019128387793898582,0.9686333333333333,4.412789021153003,0.10578099089500029,0.0,,,,,,,,,,,,
15,0.9681833333333333,4.457698212005198,0.10798237154109908,0.9686333333333333,4.413167667109519,0.10578099089500029,0.9375,0.00159769831225276,0.21105867624282837,0.9200833333333334,19.07743000332266,0.26533796667667725,0.0,0.8944,0.7456825110130012,0.3257268796567951,0.0913,0.7354020238853991,4.975606015026569,0.9533,0.734406306874007,0.15770698895328678,0.9676,0.7345198695547879,0.11099762033925799,0.0913,0.7350334767252207,4.975606015026569,0.0987,0.7317989920265973,4.522771508693695,0.0909,0.7303513078950346,5.065599305927753,0.96865,4.417012499645352,0.10293242466112133,0.00019128387793898582,0.9686333333333333,4.412789021153003,0.10578099089500029,0.0,,,,,,,,,,,,
16,0.9681833333333333,4.457698212005198,0.10798237154109908,0.9686333333333333,4.413167667109519,0.10578099089500029,0.9375,0.00159769831225276,0.21105867624282837,0.9200833333333334,19.07743000332266,0.26533796667667725,0.0,0.8944,0.7456825110130012,0.3257268796567951,0.1027,0.7364360219798982,5.106648104786873,0.9533,0.734406306874007,0.15770698895328678,0.9676,0.7345198695547879,0.11099762033925799,0.0913,0.7350334767252207,4.975606015026569,0.1027,0.7360661160200834,5.106648104786873,0.0909,0.7303513078950346,5.065599305927753,0.96865,4.417012499645352,0.10293242466112133,0.00019128387793898582,0.9686333333333333,4.412789021153003,0.10578099089500029,0.0,,,,,,,,,,,,
17,0.9681833333333333,4.457698212005198,0.10798237154109908,0.9686333333333333,4.413167667109519,0.10578099089500029,0.9375,0.00159769831225276,0.21105867624282837,0.9200833333333334,19.07743000332266,0.26533796667667725,0.0,0.8944,0.7456825110130012,0.3257268796567951,0.0561,0.7371042431332171,6.669307610988617,0.9533,0.734406306874007,0.15770698895328678,0.9676,0.7345198695547879,0.11099762033925799,0.0913,0.7350334767252207,4.975606015026569,0.1027,0.7360661160200834,5.106648104786873,0.0561,0.7367454268969595,6.669307610988617,0.96865,4.417012499645352,0.10293242466112133,0.00019128387793898582,0.9686333333333333,4.412789021153003,0.10578099089500029,0.0,,,,,,,,,,,,
18,0.9681833333333333,4.457698212005198,0.10798237154109908,0.9668333333333333,4.379148104693741,0.11080376163206286,1.0,0.0013904543593525887,0.022333035245537758,0.9185166666666666,21.884633895009756,0.27346150136670716,0.0,0.8238,0.7443348276428878,0.5138433606200852,0.8238,0.7446901742368937,0.5138433606200852,0.9533,0.734406306874007,0.15770698895328678,0.9676,0.7345198695547879,0.11099762033925799,0.0913,0.7350334767252207,4.975606015026569,0.1027,0.7360661160200834,5.106648104786873,0.0561,0.7367454268969595,6.669307610988617,0.96865,4.417012499645352,0.10293242466112133,0.00019128387793898582,0.9686333333333333,4.412789021153003,0.10578099089500029,0.0,0.9668333333333333,4.378711106721312,0.11080376163206286,0.0,,,,,,,,
19,0.9681833333333333,4.457698212005198,0.10798237154109908,0.9668333333333333,4.379148104693741,0.11080376163206286,1.0,0.0013904543593525887,0.022333035245537758,0.9185166666666666,21.884633895009756,0.27346150136670716,0.0,0.8238,0.7443348276428878,0.5138433606200852,0.9119,0.7309757177717984,0.2897126121772453,0.9119,0.7306122216396034,0.2897126121772453,0.9676,0.7345198695547879,0.11099762033925799,0.0913,0.7350334767252207,4.975606015026569,0.1027,0.7360661160200834,5.106648104786873,0.0561,0.7367454268969595,6.669307610988617,0.96865,4.417012499645352,0.10293242466112133,0.00019128387793898582,0.9686333333333333,4.412789021153003,0.10578099089500029,0.0,0.9668333333333333,4.378711106721312,0.11080376163206286,0.0,,,,,,,,
20,0.9681833333333333,4.457698212005198,0.10798237154109908,0.9668333333333333,4.379148104693741,0.11080376163206286,1.0,0.0013904543593525887,0.022333035245537758,0.9185166666666666,21.884633895009756,0.27346150136670716,0.0,0.8238,0.7443348276428878,0.5138433606200852,0.9529,0.7345570577308536,0.15937725026742555,0.9119,0.7306122216396034,0.2897126121772453,0.9529,0.7342009022831917,0.15937725026742555,0.0913,0.7350334767252207,4.975606015026569,0.1027,0.7360661160200834,5.106648104786873,0.0561,0.7367454268969595,6.669307610988617,0.96865,4.417012499645352,0.10293242466112133,0.00019128387793898582,0.9686333333333333,4.412789021153003,0.10578099089500029,0.0,0.9668333333333333,4.378711106721312,0.11080376163206286,0.0,,,,,,,,
21,0.9681833333333333,4.457698212005198,0.10798237154109908,0.9668333333333333,4.379148104693741,0.11080376163206286,1.0,0.0013904543593525887,0.022333035245537758,0.9185166666666666,21.884633895009756,0.27346150136670716,0.0,0.8238,0.7443348276428878,0.5138433606200852,0.9621,0.731793241109699,0.12634508029397692,0.9119,0.7306122216396034,0.2897126121772453,0.9529,0.7342009022831917,0.15937725026742555,0.9621,0.7314375950954854,0.12634508029397692,0.1027,0.7360661160200834,5.106648104786873,0.0561,0.7367454268969595,6.669307610988617,0.96865,4.417012499645352,0.10293242466112133,0.00019128387793898582,0.9686333333333333,4.412789021153003,0.10578099089500029,0.0,0.9668333333333333,4.378711106721312,0.11080376163206286,0.0,,,,,,,,
22,0.9681833333333333,4.457698212005198,0.10798237154109908,0.9668333333333333,4.379148104693741,0.11080376163206286,1.0,0.0013904543593525887,0.022333035245537758,0.9185166666666666,21.884633895009756,0.27346150136670716,0.0,0.8238,0.7443348276428878,0.5138433606200852,0.1113,0.7293285578489304,5.808379338532686,0.9119,0.7306122216396034,0.2897126121772453,0.9529,0.7342009022831917,0.15937725026742555,0.9621,0.7314375950954854,0.12634508029397692,0.1113,0.7289725015871227,5.808379338532686,0.0561,0.7367454268969595,6.669307610988617,0.96865,4.417012499645352,0.10293242466112133,0.00019128387793898582,0.9686333333333333,4.412789021153003,0.10578099089500029,0.0,0.9668333333333333,4.378711106721312,0.11080376163206286,0.0,,,,,,,,
23,0.9681833333333333,4.457698212005198,0.10798237154109908,0.9668333333333333,4.379148104693741,0.11080376163206286,1.0,0.0013904543593525887,0.022333035245537758,0.9185166666666666,21.884633895009756,0.27346150136670716,0.0,0.8238,0.7443348276428878,0.5138433606200852,0.0446,0.7296814452856779,6.994430609941483,0.9119,0.7306122216396034,0.2897126121772453,0.9529,0.7342009022831917,0.15937725026742555,0.9621,0.7314375950954854,0.12634508029397692,0.1113,0.7289725015871227,5.808379338532686,0.0446,0.7293132776394486,6.994430609941483,0.96865,4.417012499645352,0.10293242466112133,0.00019128387793898582,0.9686333333333333,4.412789021153003,0.10578099089500029,0.0,0.9668333333333333,4.378711106721312,0.11080376163206286,0.0,,,,,,,,
24,0.9681833333333333,4.457698212005198,0.10798237154109908,0.96725,4.392237294930965,0.10995320834772429,0.875,0.0015960168093442917,0.3451690077781677,0.9151833333333333,24.06772977206856,0.2921534292815874,0.0,0.6936,1.00128811923787,1.0609716014820152,0.6936,1.0016416851431131,1.0609716014820152,0.9119,0.7306122216396034,0.2897126121772453,0.9529,0.7342009022831917,0.15937725026742555,0.9621,0.7314375950954854,0.12634508029397692,0.1113,0.7289725015871227,5.808379338532686,0.0446,0.7293132776394486,6.994430609941483,0.96865,4.417012499645352,0.10293242466112133,0.00019128387793898582,0.9686333333333333,4.412789021153003,0.10578099089500029,0.0,0.9668333333333333,4.378711106721312,0.11080376163206286,0.0,0.96725,4.391662974841893,0.10995320834772429,0.0,,,,
25,0.9681833333333333,4.457698212005198,0.10798237154109908,0.96725,4.392237294930965,0.10995320834772429,0.875,0.0015960168093442917,0.3451690077781677,0.9151833333333333,24.06772977206856,0.2921534292815874,0.0,0.6936,1.00128811923787,1.0609716014820152,0.8505,0.7382003800012171,0.45818985152523967,0.8505,0.7378427539952099,0.45818985152523967,0.9529,0.7342009022831917,0.15937725026742555,0.9621,0.7314375950954854,0.12634508029397692,0.1113,0.7289725015871227,5.808379338532686,0.0446,0.7293132776394486,6.994430609941483,0.96865,4.417012499645352,0.10293242466112133,0.00019128387793898582,0.9686333333333333,4.412789021153003,0.10578099089500029,0.0,0.9668333333333333,4.378711106721312,0.11080376163206286,0.0,0.96725,4.391662974841893,0.10995320834772429,0.0,,,,
26,0.9681833333333333,4.457698212005198,0.10798237154109908,0.96725,4.392237294930965,0.10995320834772429,0.875,0.0015960168093442917,0.3451690077781677,0.9151833333333333,24.06772977206856,0.2921534292815874,0.0,0.6936,1.00128811923787,1.0609716014820152,0.9253,0.7366779129952192,0.2559947764890967,0.8505,0.7378427539952099,0.45818985152523967,0.9253,0.7363137067295611,0.2559947764890967,0.9621,0.7314375950954854,0.12634508029397692,0.1113,0.7289725015871227,5.808379338532686,0.0446,0.7293132776394486,6.994430609941483,0.96865,4.417012499645352,0.10293242466112133,0.00019128387793898582,0.9686333333333333,4.412789021153003,0.10578099089500029,0.0,0.9668333333333333,4.378711106721312,0.11080376163206286,0.0,0.96725,4.391662974841893,0.10995320834772429,0.0,,,,
27,0.9681833333333333,4.457698212005198,0.10798237154109908,0.96725,4.392237294930965,0.10995320834772429,0.875,0.0015960168093442917,0.3451690077781677,0.9151833333333333,24.06772977206856,0.2921534292815874,0.0,0.6936,1.00128811923787,1.0609716014820152,0.9412,0.7324140211567283,0.19552538277348502,0.8505,0.7378427539952099,0.45818985152523967,0.9253,0.7363137067295611,0.2559947764890967,0.9412,0.7320300252176821,0.19552538277348502,0.1113,0.7289725015871227,5.808379338532686,0.0446,0.7293132776394486,6.994430609941483,0.96865,4.417012499645352,0.10293242466112133,0.00019128387793898582,0.9686333333333333,4.412789021153003,0.10578099089500029,0.0,0.9668333333333333,4.378711106721312,0.11080376163206286,0.0,0.96725,4.391662974841893,0.10995320834772429,0.0,,,,
28,0.9681833333333333,4.457698212005198,0.10798237154109908,0.96725,4.392237294930965,0.10995320834772429,0.875,0.0015960168093442917,0.3451690077781677,0.9151833333333333,24.06772977206856,0.2921534292815874,0.0,0.6936,1.00128811923787,1.0609716014820152,0.9627,0.7320069833658636,0.11823031155610807,0.8505,0.7378427539952099,0.45818985152523967,0.9253,0.7363137067295611,0.2559947764890967,0.9412,0.7320300252176821,0.19552538277348502,0.9627,0.7316526272334158,0.11823031155610807,0.0446,0.7293132776394486,6.994430609941483,0.96865,4.417012499645352,0.10293242466112133,0.00019128387793898582,0.9686333333333333,4.412789021153003,0.10578099089500029,0.0,0.9668333333333333,4.378711106721312,0.11080376163206286,0.0,0.96725,4.391662974841893,0.10995320834772429,0.0,,,,
29,0.9681833333333333,4.457698212005198,0.10798237154109908,0.96725,4.392237294930965,0.10995320834772429,0.875,0.0015960168093442917,0.3451690077781677,0.9151833333333333,24.06772977206856,0.2921534292815874,0.0,0.6936,1.00128811923787,1.0609716014820152,0.07,0.731508004013449,7.5219457244873045,0.8505,0.7378427539952099,0.45818985152523967,0.9253,0.7363137067295611,0.2559947764890967,0.9412,0.7320300252176821,0.19552538277348502,0.9627,0.7316526272334158,0.11823031155610807,0.07,0.7311494881287217,7.5219457244873045,0.96865,4.417012499645352,0.10293242466112133,0.00019128387793898582,0.9686333333333333,4.412789021153003,0.10578099089500029,0.0,0.9668333333333333,4.378711106721312,0.11080376163206286,0.0,0.96725,4.391662974841893,0.10995320834772429,0.0,,,,
30,0.9681833333333333,4.457698212005198,0.10798237154109908,0.9679833333333333,4.368804998230189,0.10798011081089498,0.875,0.001508885994553566,0.23254799842834473,0.91465,26.587689152918756,0.2993994662829985,0.0,0.598,0.7427400080487132,1.5782874707784504,0.598,0.7430962743237615,1.5782874707784504,0.8505,0.7378427539952099,0.45818985152523967,0.9253,0.7363137067295611,0.2559947764890967,0.9412,0.7320300252176821,0.19552538277348502,0.9627,0.7316526272334158,0.11823031155610807,0.07,0.7311494881287217,7.5219457244873045,0.96865,4.417012499645352,0.10293242466112133,0.00019128387793898582,0.9686333333333333,4.412789021153003,0.10578099089500029,0.0,0.9668333333333333,4.378711106721312,0.11080376163206286,0.0,0.96725,4.391662974841893,0.10995320834772429,0.0,0.9679833333333333,4.3684533620253205,0.10798011081089498,0.0
31,0.9681833333333333,4.457698212005198,0.10798237154109908,0.9679833333333333,4.368804998230189,0.10798011081089498,0.875,0.001508885994553566,0.23254799842834473,0.91465,26.587689152918756,0.2993994662829985,0.0,0.598,0.7427400080487132,1.5782874707784504,0.7721,0.7274040537886322,0.6861448922287673,0.7721,0.7270433381199837,0.6861448922287673,0.9253,0.7363137067295611,0.2559947764890967,0.9412,0.7320300252176821,0.19552538277348502,0.9627,0.7316526272334158,0.11823031155610807,0.07,0.7311494881287217,7.5219457244873045,0.96865,4.417012499645352,0.10293242466112133,0.00019128387793898582,0.9686333333333333,4.412789021153003,0.10578099089500029,0.0,0.9668333333333333,4.378711106721312,0.11080376163206286,0.0,0.96725,4.391662974841893,0.10995320834772429,0.0,0.9679833333333333,4.3684533620253205,0.10798011081089498,0.0
