,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp000,Time_Exp/eval_phase/train_stream/Task000/Exp000,Loss_Exp/eval_phase/train_stream/Task000/Exp000,Top1_Acc_Stream/eval_phase/train_stream/Task000,Time_Stream/eval_phase/train_stream/Task000,Loss_Stream/eval_phase/train_stream/Task000,Top1_Acc_MB/train_phase/train_stream/Task000,Time_MB/train_phase/train_stream/Task000,Loss_MB/train_phase/train_stream/Task000,Top1_Acc_Epoch/train_phase/train_stream/Task000,Time_Epoch/train_phase/train_stream/Task000,Loss_Epoch/train_phase/train_stream/Task000,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c5b29e0>/train_phase/train_stream/Task000/Exp000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp000,Time_Exp/eval_phase/test_stream/Task000/Exp000,Loss_Exp/eval_phase/test_stream/Task000/Exp000,Top1_Acc_Stream/eval_phase/test_stream/Task000,Time_Stream/eval_phase/test_stream/Task000,Loss_Stream/eval_phase/test_stream/Task000,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp001,Time_Exp/eval_phase/test_stream/Task000/Exp001,Loss_Exp/eval_phase/test_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp002,Time_Exp/eval_phase/test_stream/Task000/Exp002,Loss_Exp/eval_phase/test_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp003,Time_Exp/eval_phase/test_stream/Task000/Exp003,Loss_Exp/eval_phase/test_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp004,Time_Exp/eval_phase/test_stream/Task000/Exp004,Loss_Exp/eval_phase/test_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/test_stream/Task000/Exp005,Time_Exp/eval_phase/test_stream/Task000/Exp005,Loss_Exp/eval_phase/test_stream/Task000/Exp005,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp001,Time_Exp/eval_phase/train_stream/Task000/Exp001,Loss_Exp/eval_phase/train_stream/Task000/Exp001,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c5b29e0>/train_phase/train_stream/Task000/Exp001,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp002,Time_Exp/eval_phase/train_stream/Task000/Exp002,Loss_Exp/eval_phase/train_stream/Task000/Exp002,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c5b29e0>/train_phase/train_stream/Task000/Exp002,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp003,Time_Exp/eval_phase/train_stream/Task000/Exp003,Loss_Exp/eval_phase/train_stream/Task000/Exp003,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c5b29e0>/train_phase/train_stream/Task000/Exp003,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp004,Time_Exp/eval_phase/train_stream/Task000/Exp004,Loss_Exp/eval_phase/train_stream/Task000/Exp004,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c5b29e0>/train_phase/train_stream/Task000/Exp004,Top1_Acc_Exp/eval_phase/train_stream/Task000/Exp005,Time_Exp/eval_phase/train_stream/Task000/Exp005,Loss_Exp/eval_phase/train_stream/Task000/Exp005,<eval.metrics.ProjectionOverheadMetric object at 0x7f0b7c5b29e0>/train_phase/train_stream/Task000/Exp005
10,0.9681833333333333,4.771407559048384,0.10798237154109908,0.9648,4.378058057744056,0.1135108117267373,0.9375,0.00105343759059906,0.1684734970331192,0.92225,11.892447306308895,0.25361709083927175,0.0,0.9413,0.7381560811772943,0.18644362661278704,0.1085,0.7285986500792205,4.414031599164009,0.9604,0.727722015697509,0.1258782779622743,0.0949,0.7281904038973153,5.146755172014236,0.0937,0.7283093249425292,4.083077350854873,0.1085,0.7282319739460945,4.414031599164009,0.1404,0.734795134048909,3.224080837368965,0.9648,4.377698942087591,0.1135108117267373,0.001033326145261526,,,,,,,,,,,,,,,,
11,0.9681833333333333,4.771407559048384,0.10798237154109908,0.9648,4.378058057744056,0.1135108117267373,0.9375,0.00105343759059906,0.1684734970331192,0.92225,11.892447306308895,0.25361709083927175,0.0,0.9413,0.7381560811772943,0.18644362661278704,0.0938,0.730036105029285,5.36466610789299,0.9604,0.727722015697509,0.1258782779622743,0.0949,0.7281904038973153,5.146755172014236,0.0937,0.7283093249425292,4.083077350854873,0.1085,0.7282319739460945,4.414031599164009,0.0938,0.7296647881157696,5.36466610789299,0.9648,4.377698942087591,0.1135108117267373,0.001033326145261526,,,,,,,,,,,,,,,,
12,0.9681833333333333,4.771407559048384,0.10798237154109908,0.9700833333333333,4.3921241369098425,0.10204048218646979,1.0,0.001356752123683691,0.08082619309425354,0.9199833333333334,15.922884965781122,0.2678321298594897,0.0,0.9231,0.7425901950336993,0.2532843074654011,0.9231,0.7429489209316671,0.2532843074654011,0.9604,0.727722015697509,0.1258782779622743,0.0949,0.7281904038973153,5.146755172014236,0.0937,0.7283093249425292,4.083077350854873,0.1085,0.7282319739460945,4.414031599164009,0.0938,0.7296647881157696,5.36466610789299,0.9648,4.377698942087591,0.1135108117267373,0.001033326145261526,0.9700833333333333,4.391777340788394,0.10204048218646979,0.0027681966312229633,,,,,,,,,,,,
13,0.9681833333333333,4.771407559048384,0.10798237154109908,0.9700833333333333,4.3921241369098425,0.10204048218646979,1.0,0.001356752123683691,0.08082619309425354,0.9199833333333334,15.922884965781122,0.2678321298594897,0.0,0.9231,0.7425901950336993,0.2532843074654011,0.9547,0.7319815470837057,0.147389667870666,0.9547,0.7316279606893659,0.147389667870666,0.0949,0.7281904038973153,5.146755172014236,0.0937,0.7283093249425292,4.083077350854873,0.1085,0.7282319739460945,4.414031599164009,0.0938,0.7296647881157696,5.36466610789299,0.9648,4.377698942087591,0.1135108117267373,0.001033326145261526,0.9700833333333333,4.391777340788394,0.10204048218646979,0.0027681966312229633,,,,,,,,,,,,
14,0.9681833333333333,4.771407559048384,0.10798237154109908,0.9700833333333333,4.3921241369098425,0.10204048218646979,1.0,0.001356752123683691,0.08082619309425354,0.9199833333333334,15.922884965781122,0.2678321298594897,0.0,0.9231,0.7425901950336993,0.2532843074654011,0.9647,0.7319311667233706,0.11126835368180764,0.9547,0.7316279606893659,0.147389667870666,0.9647,0.7315823812969029,0.11126835368180764,0.0937,0.7283093249425292,4.083077350854873,0.1085,0.7282319739460945,4.414031599164009,0.0938,0.7296647881157696,5.36466610789299,0.9648,4.377698942087591,0.1135108117267373,0.001033326145261526,0.9700833333333333,4.391777340788394,0.10204048218646979,0.0027681966312229633,,,,,,,,,,,,
15,0.9681833333333333,4.771407559048384,0.10798237154109908,0.9700833333333333,4.3921241369098425,0.10204048218646979,1.0,0.001356752123683691,0.08082619309425354,0.9199833333333334,15.922884965781122,0.2678321298594897,0.0,0.9231,0.7425901950336993,0.2532843074654011,0.1049,0.7319417567923665,4.858324221670627,0.9547,0.7316279606893659,0.147389667870666,0.9647,0.7315823812969029,0.11126835368180764,0.1049,0.7315880409441888,4.858324221670627,0.1085,0.7282319739460945,4.414031599164009,0.0938,0.7296647881157696,5.36466610789299,0.9648,4.377698942087591,0.1135108117267373,0.001033326145261526,0.9700833333333333,4.391777340788394,0.10204048218646979,0.0027681966312229633,,,,,,,,,,,,
16,0.9681833333333333,4.771407559048384,0.10798237154109908,0.9700833333333333,4.3921241369098425,0.10204048218646979,1.0,0.001356752123683691,0.08082619309425354,0.9199833333333334,15.922884965781122,0.2678321298594897,0.0,0.9231,0.7425901950336993,0.2532843074654011,0.1171,0.7343549570068717,4.958937038555741,0.9547,0.7316279606893659,0.147389667870666,0.9647,0.7315823812969029,0.11126835368180764,0.1049,0.7315880409441888,4.858324221670627,0.1171,0.7340045310556889,4.958937038555741,0.0938,0.7296647881157696,5.36466610789299,0.9648,4.377698942087591,0.1135108117267373,0.001033326145261526,0.9700833333333333,4.391777340788394,0.10204048218646979,0.0027681966312229633,,,,,,,,,,,,
17,0.9681833333333333,4.771407559048384,0.10798237154109908,0.9700833333333333,4.3921241369098425,0.10204048218646979,1.0,0.001356752123683691,0.08082619309425354,0.9199833333333334,15.922884965781122,0.2678321298594897,0.0,0.9231,0.7425901950336993,0.2532843074654011,0.0771,0.7352652531117201,6.765889177769423,0.9547,0.7316279606893659,0.147389667870666,0.9647,0.7315823812969029,0.11126835368180764,0.1049,0.7315880409441888,4.858324221670627,0.1171,0.7340045310556889,4.958937038555741,0.0771,0.734909676015377,6.765889177769423,0.9648,4.377698942087591,0.1135108117267373,0.001033326145261526,0.9700833333333333,4.391777340788394,0.10204048218646979,0.0027681966312229633,,,,,,,,,,,,
18,0.9681833333333333,4.771407559048384,0.10798237154109908,0.9693166666666667,4.384614165872335,0.10402489672744802,1.0,0.00126951327547431,0.04856487736105919,0.9194333333333333,16.46148336585611,0.2702740594185889,0.0,0.9055,0.7448107819072902,0.301665036410559,0.9055,0.7451568688265979,0.301665036410559,0.9547,0.7316279606893659,0.147389667870666,0.9647,0.7315823812969029,0.11126835368180764,0.1049,0.7315880409441888,4.858324221670627,0.1171,0.7340045310556889,4.958937038555741,0.0771,0.734909676015377,6.765889177769423,0.9648,4.377698942087591,0.1135108117267373,0.001033326145261526,0.9700833333333333,4.391777340788394,0.10204048218646979,0.0027681966312229633,0.9693166666666667,4.384272818919271,0.10402489672744802,0.0016657900996506214,,,,,,,,
19,0.9681833333333333,4.771407559048384,0.10798237154109908,0.9693166666666667,4.384614165872335,0.10402489672744802,1.0,0.00126951327547431,0.04856487736105919,0.9194333333333333,16.46148336585611,0.2702740594185889,0.0,0.9055,0.7448107819072902,0.301665036410559,0.938,0.7441510600037873,0.2024408633186249,0.938,0.7437900127843022,0.2024408633186249,0.9647,0.7315823812969029,0.11126835368180764,0.1049,0.7315880409441888,4.858324221670627,0.1171,0.7340045310556889,4.958937038555741,0.0771,0.734909676015377,6.765889177769423,0.9648,4.377698942087591,0.1135108117267373,0.001033326145261526,0.9700833333333333,4.391777340788394,0.10204048218646979,0.0027681966312229633,0.9693166666666667,4.384272818919271,0.10402489672744802,0.0016657900996506214,,,,,,,,
20,0.9681833333333333,4.771407559048384,0.10798237154109908,0.9693166666666667,4.384614165872335,0.10402489672744802,1.0,0.00126951327547431,0.04856487736105919,0.9194333333333333,16.46148336585611,0.2702740594185889,0.0,0.9055,0.7448107819072902,0.301665036410559,0.9584,0.7430940479971468,0.14757437898513673,0.938,0.7437900127843022,0.2024408633186249,0.9584,0.7424917970784009,0.14757437898513673,0.1049,0.7315880409441888,4.858324221670627,0.1171,0.7340045310556889,4.958937038555741,0.0771,0.734909676015377,6.765889177769423,0.9648,4.377698942087591,0.1135108117267373,0.001033326145261526,0.9700833333333333,4.391777340788394,0.10204048218646979,0.0027681966312229633,0.9693166666666667,4.384272818919271,0.10402489672744802,0.0016657900996506214,,,,,,,,
21,0.9681833333333333,4.771407559048384,0.10798237154109908,0.9693166666666667,4.384614165872335,0.10402489672744802,1.0,0.00126951327547431,0.04856487736105919,0.9194333333333333,16.46148336585611,0.2702740594185889,0.0,0.9055,0.7448107819072902,0.301665036410559,0.9647,0.7346723428927362,0.11875569198164157,0.938,0.7437900127843022,0.2024408633186249,0.9584,0.7424917970784009,0.14757437898513673,0.9647,0.734208285342902,0.11875569198164157,0.1171,0.7340045310556889,4.958937038555741,0.0771,0.734909676015377,6.765889177769423,0.9648,4.377698942087591,0.1135108117267373,0.001033326145261526,0.9700833333333333,4.391777340788394,0.10204048218646979,0.0027681966312229633,0.9693166666666667,4.384272818919271,0.10402489672744802,0.0016657900996506214,,,,,,,,
22,0.9681833333333333,4.771407559048384,0.10798237154109908,0.9693166666666667,4.384614165872335,0.10402489672744802,1.0,0.00126951327547431,0.04856487736105919,0.9194333333333333,16.46148336585611,0.2702740594185889,0.0,0.9055,0.7448107819072902,0.301665036410559,0.1095,0.7335322103463113,5.855584948956967,0.938,0.7437900127843022,0.2024408633186249,0.9584,0.7424917970784009,0.14757437898513673,0.9647,0.734208285342902,0.11875569198164157,0.1095,0.7331635737791657,5.855584948956967,0.0771,0.734909676015377,6.765889177769423,0.9648,4.377698942087591,0.1135108117267373,0.001033326145261526,0.9700833333333333,4.391777340788394,0.10204048218646979,0.0027681966312229633,0.9693166666666667,4.384272818919271,0.10402489672744802,0.0016657900996506214,,,,,,,,
23,0.9681833333333333,4.771407559048384,0.10798237154109908,0.9693166666666667,4.384614165872335,0.10402489672744802,1.0,0.00126951327547431,0.04856487736105919,0.9194333333333333,16.46148336585611,0.2702740594185889,0.0,0.9055,0.7448107819072902,0.301665036410559,0.0791,0.7334041078574955,7.4791584056615825,0.938,0.7437900127843022,0.2024408633186249,0.9584,0.7424917970784009,0.14757437898513673,0.9647,0.734208285342902,0.11875569198164157,0.1095,0.7331635737791657,5.855584948956967,0.0791,0.7330279210582376,7.4791584056615825,0.9648,4.377698942087591,0.1135108117267373,0.001033326145261526,0.9700833333333333,4.391777340788394,0.10204048218646979,0.0027681966312229633,0.9693166666666667,4.384272818919271,0.10402489672744802,0.0016657900996506214,,,,,,,,
24,0.9681833333333333,4.771407559048384,0.10798237154109908,0.9682333333333333,4.390502494759858,0.10548804773798717,0.9375,0.0010659699328243732,0.17224356532096863,0.9153166666666667,17.836673785932362,0.2871205436665875,0.0,0.8783,0.7428082884289324,0.3828497495962074,0.8783,0.7431648941710591,0.3828497495962074,0.938,0.7437900127843022,0.2024408633186249,0.9584,0.7424917970784009,0.14757437898513673,0.9647,0.734208285342902,0.11875569198164157,0.1095,0.7331635737791657,5.855584948956967,0.0791,0.7330279210582376,7.4791584056615825,0.9648,4.377698942087591,0.1135108117267373,0.001033326145261526,0.9700833333333333,4.391777340788394,0.10204048218646979,0.0027681966312229633,0.9693166666666667,4.384272818919271,0.10402489672744802,0.0016657900996506214,0.9682333333333333,4.390143139287829,0.10548804773798717,0.002652556635439396,,,,
25,0.9681833333333333,4.771407559048384,0.10798237154109908,0.9682333333333333,4.390502494759858,0.10548804773798717,0.9375,0.0010659699328243732,0.17224356532096863,0.9153166666666667,17.836673785932362,0.2871205436665875,0.0,0.8783,0.7428082884289324,0.3828497495962074,0.9144,0.7311418540775776,0.2723412194225239,0.9144,0.7307711071334779,0.2723412194225239,0.9584,0.7424917970784009,0.14757437898513673,0.9647,0.734208285342902,0.11875569198164157,0.1095,0.7331635737791657,5.855584948956967,0.0791,0.7330279210582376,7.4791584056615825,0.9648,4.377698942087591,0.1135108117267373,0.001033326145261526,0.9700833333333333,4.391777340788394,0.10204048218646979,0.0027681966312229633,0.9693166666666667,4.384272818919271,0.10402489672744802,0.0016657900996506214,0.9682333333333333,4.390143139287829,0.10548804773798717,0.002652556635439396,,,,
26,0.9681833333333333,4.771407559048384,0.10798237154109908,0.9682333333333333,4.390502494759858,0.10548804773798717,0.9375,0.0010659699328243732,0.17224356532096863,0.9153166666666667,17.836673785932362,0.2871205436665875,0.0,0.8783,0.7428082884289324,0.3828497495962074,0.9375,0.7331928601488471,0.20931671164136786,0.9144,0.7307711071334779,0.2723412194225239,0.9375,0.7328253430314362,0.20931671164136786,0.9647,0.734208285342902,0.11875569198164157,0.1095,0.7331635737791657,5.855584948956967,0.0791,0.7330279210582376,7.4791584056615825,0.9648,4.377698942087591,0.1135108117267373,0.001033326145261526,0.9700833333333333,4.391777340788394,0.10204048218646979,0.0027681966312229633,0.9693166666666667,4.384272818919271,0.10402489672744802,0.0016657900996506214,0.9682333333333333,4.390143139287829,0.10548804773798717,0.002652556635439396,,,,
27,0.9681833333333333,4.771407559048384,0.10798237154109908,0.9682333333333333,4.390502494759858,0.10548804773798717,0.9375,0.0010659699328243732,0.17224356532096863,0.9153166666666667,17.836673785932362,0.2871205436665875,0.0,0.8783,0.7428082884289324,0.3828497495962074,0.9543,0.7310758088715374,0.16320416588685474,0.9144,0.7307711071334779,0.2723412194225239,0.9375,0.7328253430314362,0.20931671164136786,0.9543,0.7307142126373947,0.16320416588685474,0.1095,0.7331635737791657,5.855584948956967,0.0791,0.7330279210582376,7.4791584056615825,0.9648,4.377698942087591,0.1135108117267373,0.001033326145261526,0.9700833333333333,4.391777340788394,0.10204048218646979,0.0027681966312229633,0.9693166666666667,4.384272818919271,0.10402489672744802,0.0016657900996506214,0.9682333333333333,4.390143139287829,0.10548804773798717,0.002652556635439396,,,,
28,0.9681833333333333,4.771407559048384,0.10798237154109908,0.9682333333333333,4.390502494759858,0.10548804773798717,0.9375,0.0010659699328243732,0.17224356532096863,0.9153166666666667,17.836673785932362,0.2871205436665875,0.0,0.8783,0.7428082884289324,0.3828497495962074,0.9653,0.7325114249251783,0.11459461705300783,0.9144,0.7307711071334779,0.2723412194225239,0.9375,0.7328253430314362,0.20931671164136786,0.9543,0.7307142126373947,0.16320416588685474,0.9653,0.7321614678949118,0.11459461705300783,0.0791,0.7330279210582376,7.4791584056615825,0.9648,4.377698942087591,0.1135108117267373,0.001033326145261526,0.9700833333333333,4.391777340788394,0.10204048218646979,0.0027681966312229633,0.9693166666666667,4.384272818919271,0.10402489672744802,0.0016657900996506214,0.9682333333333333,4.390143139287829,0.10548804773798717,0.002652556635439396,,,,
29,0.9681833333333333,4.771407559048384,0.10798237154109908,0.9682333333333333,4.390502494759858,0.10548804773798717,0.9375,0.0010659699328243732,0.17224356532096863,0.9153166666666667,17.836673785932362,0.2871205436665875,0.0,0.8783,0.7428082884289324,0.3828497495962074,0.0838,0.7319325231947005,8.738732626140118,0.9144,0.7307711071334779,0.2723412194225239,0.9375,0.7328253430314362,0.20931671164136786,0.9543,0.7307142126373947,0.16320416588685474,0.9653,0.7321614678949118,0.11459461705300783,0.0838,0.7315641869790852,8.738732626140118,0.9648,4.377698942087591,0.1135108117267373,0.001033326145261526,0.9700833333333333,4.391777340788394,0.10204048218646979,0.0027681966312229633,0.9693166666666667,4.384272818919271,0.10402489672744802,0.0016657900996506214,0.9682333333333333,4.390143139287829,0.10548804773798717,0.002652556635439396,,,,
30,0.9681833333333333,4.771407559048384,0.10798237154109908,0.96385,4.382216116879135,0.11872861124410217,0.9375,0.0010755090042948723,0.10298138856887817,0.9153166666666667,19.74717912590131,0.2969963016809275,0.0,0.8513,0.7659154869616032,0.4968889847255559,0.8513,0.7663566251285374,0.4968889847255559,0.9144,0.7307711071334779,0.2723412194225239,0.9375,0.7328253430314362,0.20931671164136786,0.9543,0.7307142126373947,0.16320416588685474,0.9653,0.7321614678949118,0.11459461705300783,0.0838,0.7315641869790852,8.738732626140118,0.9648,4.377698942087591,0.1135108117267373,0.001033326145261526,0.9700833333333333,4.391777340788394,0.10204048218646979,0.0027681966312229633,0.9693166666666667,4.384272818919271,0.10402489672744802,0.0016657900996506214,0.9682333333333333,4.390143139287829,0.10548804773798717,0.002652556635439396,0.96385,4.381842809729278,0.11872861124410217,0.0034369719214737415
